cs_year,date_occur,crime,description,ileads_address,ileads_street,x_coord,y_coord
2014,08/21/2014 16:10,42014,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,4748,NEBRASKA AVE,895342.9,996295.7
2014,08/21/2014 20:42,10000,HOMICIDE,4050,DELMAR BLVD,893884.4,1023760
2014,08/21/2014 20:58,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4221,CLAY AVE,899422,1033526
2014,08/21/2014 22:00,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,8225,N BROADWAY,897004.8,1048118
2014,08/22/2014 03:00,43016,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,1110,DILLON DR,903976.8,1014127
2014,08/22/2014 07:00,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2718,GREER AVE,901608.8,1027696
2014,08/22/2014 10:30,41016,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,5930,ERA AVE,890992.6,1048766
2014,08/22/2014 13:48,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3130,LEMP AVE,900936.9,1006013
2014,08/22/2014 14:50,44016,ASSLT-AGGRV-HND/FST/FT-3RD-ADUL-DOMESTIC,3546,MORGANFORD RD,888088.1,1005007
2014,08/22/2014 14:55,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1911,PHIPPS ST,904607.9,1022651
2014,08/22/2014 15:00,21000,RAPE -- FORCIBLE,8700,RIVERVIEW BLVD,0,0
2014,08/22/2014 15:52,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5768,W FLORISSANT AVE,892290.6,1045283
2014,08/22/2014 16:30,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2116,FARRAR ST,904403.1,1029442
2014,08/22/2014 20:03,43014,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,4660,CHIPPEWA ST,885362.3,1003846
2014,08/22/2014 23:10,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3115,OHIO AVE,898283.9,1007112
2014,8/23/2014 0:01,21000,RAPE -- FORCIBLE,5500,WREN AVE,0,0
2014,8/23/2014 0:01,21000,RAPE -- FORCIBLE,5500,WREN AVE,0,0
2014,08/23/2014 00:08,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4414,CLARENCE AVE,897613.9,1035544
2014,08/23/2014 01:00,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,2701,OLIVE ST,901061.2,1019848
2014,08/23/2014 02:15,43011,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,1711,BILLUPS AVE,893671.1,1028010
2014,08/23/2014 02:51,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1611,HAMILTON AVE,882454.8,1034517
2014,08/23/2014 02:51,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1611,HAMILTON AVE,882454.8,1034517
2014,08/23/2014 02:51,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1611,HAMILTON AVE,882454.8,1034517
2014,08/23/2014 02:51,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1611,HAMILTON AVE,882454.8,1034517
2014,08/23/2014 08:00,21000,RAPE -- FORCIBLE,5600,ENRIGHT AVE,0,0
2014,08/23/2014 09:15,34111,ROBBERY-CONVEN STOR/FIREARM USED/SUCCESS,4129,W FLORISSANT AVE,900240.3,1034726
2014,08/23/2014 11:00,43015,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,1133,S 9TH ST,906241.3,1013517
2014,08/23/2014 11:00,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4223,COLLEGE AVE,900250.2,1033058
2014,08/23/2014 11:30,32111,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,4865,CARTER AVE,893948.3,1037769
2014,08/23/2014 11:55,33421,ROBBERY-BANK/STRNGARM/NO INJ/SUCCESS,3134,S GRAND BLVD,894133.5,1007935
2014,08/23/2014 14:45,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5816,ERA,0,0
2014,08/23/2014 16:30,10000,HOMICIDE,4020,GLASGOW AVE,902687.7,1030058
2014,08/23/2014 17:00,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,0,LEMP AVE / UTAH ST,900819.8,1005440
2014,08/23/2014 18:45,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3869,ASHLAND AVE,899044.4,1029928
2014,08/23/2014 18:55,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5452,GRAVOIS AVE,885652,999380.2
2014,08/23/2014 19:04,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6224,W FLORISSANT AVE,890096.2,1048440
2014,08/23/2014 20:40,43015,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,1921,PRAIRIE AVE,897907.9,1026605
2014,08/23/2014 21:22,10000,HOMICIDE,2425,N SPRING AVE,898555.4,1026674
2014,08/23/2014 23:30,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4200,SHENANDOAH AVE,890326.8,1011279
2014,08/24/2014 01:50,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,6124,N BROADWAY,900558.8,1038456
2014,08/24/2014 01:59,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3954,VIRGINIA AVE,894551.9,1001713
2014,08/24/2014 02:00,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,N BROADWAY / CALVARY AVE,897726.3,1043933
2014,08/24/2014 08:00,44015,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,2638,RUTGER ST,900393.5,1014735
2014,08/24/2014 17:40,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,0,BELT AVE / COTE BRILLIANTE AVE,885354.3,1033103
2014,08/24/2014 18:08,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2300,S JEFFERSON AVE,899622.3,1010145
2014,08/24/2014 19:30,21000,RAPE -- FORCIBLE,4200,ENRIGHT AVE,0,0
2014,08/24/2014 20:00,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,6218,EMMA AVE,889057.4,1046609
2014,08/24/2014 20:30,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,BRANCH ST / I 70 WESTBOUND,907285.1,1027683
2014,08/24/2014 20:30,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,BRANCH ST / I 70 WESTBOUND,907285.1,1027683
2014,08/24/2014 21:00,31112,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,2626,N BROADWAY,908654.5,1026420
2014,08/24/2014 21:50,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,300,N 16TH ST,905028.4,1018736
2014,08/24/2014 22:35,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4100,W PENROSE ST,898724.9,1033626
2014,08/24/2014 23:13,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4421,GIBSON AVE,889056.3,1018119
2014,08/25/2014 01:10,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3720,HUMPHREY ST,892732.2,1006793
2014,08/25/2014 02:30,42013,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,219,N 19TH ST,903832.8,1018776
2014,08/25/2014 08:30,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,900,OFALLON ST,908656.6,1021197
2014,08/25/2014 10:20,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3538,PENNSYLVANIA AVE,896313.1,1004255
2014,08/25/2014 12:36,36111,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,3731,DR MARTIN LUTHER KING DR,897494.3,1025430
2014,08/25/2014 12:45,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5400,GENEVIEVE AVE,892148.2,1042993
2014,8/25/2014 15:40,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3643,KEOKUK ST,892692.6,1002592
2014,08/25/2014 16:27,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,0,DELMAR BLVD / DES PERES AVE,878856.8,1027361
2014,08/25/2014 17:45,43016,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,4534,ADELAIDE AVE,899792,1034364
2014,08/25/2014 21:20,44016,ASSLT-AGGRV-HND/FST/FT-3RD-ADUL-DOMESTIC,3501,KOSSUTH AVE,902100.7,1030971
2014,08/25/2014 21:25,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,RIVERFRONT TRAIL WALK,0,0
2014,08/25/2014 21:40,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1390,SAINT LOUIS AVE,906598.8,1026158
2014,08/25/2014 23:27,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1331,N 8TH ST,909180.4,1021861
2014,08/26/2014 00:01,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4320,LEE AVE,897004.2,1034094
2014,08/26/2014 01:30,41014,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,8304,PEGGY CT,895517.1,1048482
2014,08/26/2014 02:00,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,N NEWSTEAD AVE / PAGE BLVD,892564.7,1027208
2014,08/26/2014 02:20,42011,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,3131,S GRAND BLVD,893722.3,1008138
2014,08/26/2014 11:57,32421,ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS,1342,MONTCLAIR AVE,883723.4,1031194
2014,08/26/2014 14:45,42014,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,3218,UNIVERSITY ST,900350.8,1027503
2014,08/26/2014 14:45,42016,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,3218,UNIVERSITY ST,900350.8,1027503
2014,08/26/2014 14:50,21000,RAPE -- FORCIBLE,4700,S BROADWAY,0,0
2014,08/26/2014 18:20,31112,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,2708,N FLORISSANT AVE,906058.9,1025726
2014,08/26/2014 19:40,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4215,S GRAND BLVD,893412.4,1000448
2014,08/26/2014 20:10,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1020,CARR ST,908124,1020471
2014,08/26/2014 20:19,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1454,COCHRAN PL,906762.9,1022299
2014,08/26/2014 21:00,41014,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,5746,ROOSEVELT PL,884718.3,1036013
2014,08/26/2014 21:25,43015,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,0,N KINGSHIGHWAY BLVD / SUBURBAN,887924.5,1027327
2014,08/26/2014 21:45,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2739,SEMPLE AVE,886511.3,1034510
2014,08/27/2014 01:00,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,600,PENDLETON AVE,891999.9,1024495
2014,08/27/2014 01:50,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2212,INDIANA AVE,900048.6,1010803
2014,08/27/2014 02:35,31311,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,4347,S BROADWAY,896495.6,998909.4
2014,08/27/2014 06:00,21000,RAPE -- FORCIBLE,5300,DR MARTIN LUTHER KING DR,0,0
2014,08/27/2014 13:45,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,6155,S GRAND BLVD,889468,994413.8
2014,08/27/2014 14:30,43016,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,6115,LILLIAN AVE,888403.9,1044091
2014,08/27/2014 14:40,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2238,SHENANDOAH AVE,900178.7,1010024
2014,08/27/2014 15:00,43022,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 2ND DEGREE,1309,N 8TH ST,909176.2,1021841
2014,08/27/2014 15:10,44015,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,4600,ASHLAND AVE,893534.7,1032751
2014,08/27/2014 15:15,44023,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN CHLD 3RD DEGRE",1618,N EUCLID AVE,889480.6,1030434
2014,08/27/2014 15:15,43023,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,1618,N EUCLID AVE,889480.6,1030434
2014,08/27/2014 22:41,31112,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,4109,ENRIGHT AVE,893880.6,1024494
2014,08/27/2014 22:55,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3627,CHOUTEAU AVE,895172,1017050
2014,08/28/2014 00:35,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2906,MAGNOLIA AVE,897215.3,1008960
2014,08/28/2014 01:10,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4000,LOUISIANA AVE,894222.5,1001764
2014,08/28/2014 01:30,21000,RAPE -- FORCIBLE,100,E CARRIE AVE,0,0
2014,08/28/2014 04:10,42016,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,4431,N 20TH ST,903573.8,1032696
2014,08/28/2014 04:10,42016,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,4431,N 20TH ST,903573.8,1032696
2014,08/28/2014 05:31,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4056,OLIVE ST,893502.2,1022984
2014,08/28/2014 09:35,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,7100,SOUTHWEST AVE,873939.1,1011828
2014,08/28/2014 12:00,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4437,ALDINE AVE,892681,1028661
2014,08/28/2014 14:42,10000,HOMICIDE,2708,BLAIR AVE,906366.5,1025880
2014,08/28/2014 15:00,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,4442,KENNETH PL,895969.4,1036914
2014,08/28/2014 15:40,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3666,MONTANA ST,892469.9,1001328
2014,08/28/2014 17:30,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1400,BELT AVE,884755.1,1031313
2014,08/28/2014 18:30,36421,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,3430,S GRAND BLVD,893788.8,1005469
2014,08/28/2014 20:30,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4757,LEXINGTON AVE,892435.1,1033864
2014,08/28/2014 20:30,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4757,LEXINGTON AVE,892435.1,1033864
2014,08/28/2014 20:39,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,2821,N VANDEVENTER AVE,898133.8,1028563
2014,08/28/2014 20:39,41201,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,2821,N VANDEVENTER AVE,898133.8,1028563
2014,08/28/2014 20:39,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,2821,N VANDEVENTER AVE,898133.8,1028563
2014,08/28/2014 20:39,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,2821,N VANDEVENTER AVE,898133.8,1028563
2014,08/28/2014 20:39,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2821,N VANDEVENTER AVE,898133.8,1028563
2014,08/28/2014 20:39,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2821,N VANDEVENTER AVE,898133.8,1028563
2014,08/28/2014 20:39,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,2821,N VANDEVENTER AVE,898133.8,1028563
2014,08/28/2014 22:20,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2858,N EUCLID AVE,890849.5,1032902
2014,08/28/2014 22:23,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5734,ROOSEVELT PL,884819.6,1035955
2014,08/28/2014 22:23,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5734,ROOSEVELT PL,884819.6,1035955
2014,08/28/2014 23:14,21000,RAPE -- FORCIBLE,4500,MARYLAND AVE,0,0
2014,08/28/2014 23:30,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5471,DELMAR BLVD,883399.8,1026941
2014,08/29/2014 01:15,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2610,N BROADWAY,908759.8,1026498
2014,08/29/2014 06:00,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,4303,SHREVE AVE,894179.3,1036909
2014,08/29/2014 06:00,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4303,SHREVE AVE,894179.3,1036909
2014,08/29/2014 06:00,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,4303,SHREVE AVE,894179.3,1036909
2014,08/29/2014 07:00,42013,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,2907,GRAVOIS AVE,897077.2,1008071
2014,08/29/2014 09:20,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5708,KINGSBURY PL,881536.7,1026065
2014,08/29/2014 10:00,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2913,GOODFELLOW BLVD,884688.8,1036472
2014,08/29/2014 10:00,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2913,GOODFELLOW BLVD,884688.8,1036472
2014,08/29/2014 17:10,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,W FLORISSANT AVE / I 70 WESTBO,897826.8,1037741
2014,08/29/2014 17:10,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,W FLORISSANT AVE / I 70 WESTBO,897826.8,1037741
2014,08/29/2014 17:27,10000,HOMICIDE,4429,ST FERDINAND AVE,893388.7,1029765
2014,08/29/2014 18:00,43015,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,8025,S BROADWAY,888194.9,987149.2
2014,08/29/2014 19:40,44015,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,4244,MIAMI ST,888422.6,1005039
2014,08/29/2014 19:40,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1801,N VANDEVENTER AVE,897066.7,1026430
2014,08/29/2014 21:20,42014,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,4257,KENNERLY AVE,895472.1,1029403
2014,08/29/2014 22:33,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1807,CARR ST,904887.3,1021519
2014,08/29/2014 23:59,10000,HOMICIDE,5885,SAINT LOUIS AVE,883954.3,1036887
2014,08/30/2014 00:01,21000,RAPE -- FORCIBLE,4000,RUSSELL BLVD,0,0
2014,08/30/2014 00:05,21000,RAPE -- FORCIBLE,0,CARR LANE DR / WELLS DR,0,0
2014,08/30/2014 00:09,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3340,HAMILTON AVE,884326.2,1037879
2014,08/30/2014 01:06,31422,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT,908,ALLEN AVE,904393.4,1010117
2014,08/30/2014 01:20,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1900,MISSISSIPPI AVE,901796.2,1011643
2014,08/30/2014 01:20,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1900,MISSISSIPPI AVE,901796.2,1011643
2014,08/30/2014 01:20,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1900,MISSISSIPPI AVE,901796.2,1011643
2014,08/30/2014 01:40,41016,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,2411,UNION BLVD,889230.8,1036273
2014,08/30/2014 02:45,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,814,WALL ST,897287.1,1050789
2014,08/30/2014 03:45,44012,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",3561,ITASKA ST,892135.6,998066
2014,08/30/2014 04:30,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3671,S GRAND BLVD,893420.3,1004240
2014,08/30/2014 07:00,31412,ROBBERY-HIGHWAY  /STRNGARM/INJURY/ATTEMPT,0,N EUCLID AVE / LABADIE AVE,890971.8,1033326
2014,08/30/2014 09:50,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3850,ST LOUIS AVE,898395.4,1028419
2014,08/30/2014 13:55,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4000,ENRIGHT AVE,894524.4,1023849
2014,08/30/2014 14:45,21000,RAPE -- FORCIBLE,3000,S GRAND BLVD,0,0
2014,08/30/2014 15:22,31112,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,1540,HOGAN ST,905642.7,1023444
2014,08/30/2014 17:10,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1600,PARK AVE,903446.4,1013422
2014,08/30/2014 19:00,42011,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,5435,DR MARTIN LUTHER KING DR,885431.6,1032229
2014,08/30/2014 21:10,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3701,GUSTINE AVE,891095.7,1003801
2014,08/30/2014 21:10,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,901,N BROADWAY,909545.7,1019295
2014,08/30/2014 21:45,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5531,LISETTE AVE,880184,998641.4
2014,08/30/2014 22:35,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,613,N LEONARD AVE,898384.4,1021160
2014,08/30/2014 23:10,43015,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,3705,OREGON AVE,896623.8,1003210
2014,08/30/2014 23:22,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,8837,RIVERVIEW BLVD,894140.4,1050685
2014,08/31/2014 00:10,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1515,S TUCKER BLVD,904484.3,1012534
2014,08/31/2014 01:25,42011,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,620,N CARDINAL AVE,899547.8,1021113
2014,08/31/2014 01:55,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1927,BENTON ST,905100.6,1025104
2014,08/31/2014 02:00,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,800,N TUCKER BLVD,907168.5,1019631
2014,08/31/2014 02:53,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2726,WYOMING ST,897944.2,1006341
2014,08/31/2014 05:10,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,701,GIMBLIN RD,897681.4,1049656
2014,08/31/2014 05:10,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,701,GIMBLIN RD,897681.4,1049656
2014,08/31/2014 05:35,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5027,GERALDINE AVE,892607.6,1040270
2014,08/31/2014 05:42,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2705,GOODFELLOW BLVD,884107.9,1035372
2014,08/31/2014 09:14,31211,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,3448,CHIPPEWA ST,893819.1,1002976
2014,08/31/2014 10:40,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,8548,LOWELL ST,897978.3,1050927
2014,08/31/2014 13:10,36421,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,4314,N GRAND BLVD,902522.3,1032298
2014,08/31/2014 13:25,31311,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,421,S 10TH ST,906905.9,1016099
2014,08/31/2014 13:45,42011,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,4536,VIRGINIA AVE,893755,997974.3
2014,08/31/2014 14:15,10000,HOMICIDE,4232,N 19TH ST,904450.4,1031771
2014,08/31/2014 15:00,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,ADELAIDE AVE / I 70 WESTBOUND,902696.4,1036466
2014,08/31/2014 16:19,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,100,N 20TH ST,903372.8,1018598
2014,08/31/2014 17:00,43015,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,6957,CHIPPEWA ST,874177.1,1003117
2014,08/31/2014 17:35,43011,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,2815,LOCUST ST,900559.4,1020336
2014,08/31/2014 20:55,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1450,OFALLON ST,906476.7,1021677
2014,08/31/2014 20:58,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1976,ARSENAL ST,900140.4,1006568
2014,08/31/2014 23:15,42011,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,3549,DELOR ST,891704.3,997518.5
2014,08/31/2014 23:56,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1428,BIDDLE ST,906437.4,1021203
2014,09/01/2014 00:01,43022,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 2ND DEGREE,1024,BITTNER ST,896442.6,1047362
2014,9/1/2014 0:01,21000,RAPE -- FORCIBLE,3500,ILLINOIS,0,0
2014,09/01/2014 01:10,44015,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,6632,GARNER AVE,877014.9,1014484
2014,09/01/2014 03:00,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3651,FOREST PARK AVE,895608.9,1019791
2014,09/01/2014 03:08,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2851,GRAVOIS AVE,897916.5,1008451
2014,09/01/2014 03:08,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2851,GRAVOIS AVE,897916.5,1008451
